CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;SEZ2011;NSEZ;ACE;CODLOC;CODASC;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000005;5;0;10001;;310;149;161;126;141;8;21;14;66;72;3;3;5;15;13;7;18;14;17;16;29;21;23;30;23;21;21;16;26;6;8;4;9;6;8;6;14;10;12;19;8;11;12;7;9;291;45;109;79;44;13;1;139;22;52;41;19;5;0;153;149;3;83;83;0;122;48;21;26;12;7;3;51;137;68;32;5;0;2;2;1;0;0;0;4;0;1;0;0;0;5;140;46;0;46;0;14540;19;109;13;141;310;42;56;23;14;5;1;6;106;89;72;17;23;16;33;1;3;7;12;14;10;13;10;2;4;36;23;9;26;19;18;7;2;0;191;52;15;5;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000006;6;0;10001;;466;238;228;210;180;11;35;30;118;91;4;10;15;16;28;23;19;22;35;24;33;39;47;36;29;25;21;24;45;7;14;13;11;11;24;12;15;16;22;22;15;15;10;16;15;440;52;124;159;71;34;0;227;24;69;85;34;15;0;240;216;19;140;127;11;159;64;26;26;14;11;4;75;185;96;46;35;21;17;17;1;13;7;1;23;10;2;0;0;0;35;217;40;0;40;0;19171;66;128;23;217;463;86;58;34;36;3;0;0;93;90;76;14;47;15;14;30;2;12;6;17;2;4;3;0;0;21;36;19;12;16;28;15;4;1;287;43;29;4;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000007;7;0;10001;;397;210;187;169;176;8;27;17;100;90;4;6;10;25;19;15;19;20;20;25;35;33;43;28;23;24;20;18;30;15;8;12;10;6;11;17;18;18;21;19;12;9;12;6;16;367;47;124;114;58;21;3;193;21;63;69;29;11;0;192;183;7;115;109;5;146;60;23;30;13;12;7;64;164;81;40;25;16;9;12;4;6;9;1;5;19;0;1;0;0;25;172;46;0;46;0;15516;28;127;18;173;397;54;52;36;28;1;2;14;105;101;94;7;38;18;38;56;3;13;6;11;4;0;0;1;5;34;48;7;30;31;19;14;0;0;252;75;12;7;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000008;8;0;10001;;232;111;121;98;96;10;21;7;51;47;5;7;1;11;13;10;12;6;14;14;13;21;15;20;18;16;10;18;21;7;7;5;5;4;9;6;4;9;8;11;11;7;3;5;10;219;19;59;76;44;17;4;103;8;26;40;22;6;1;111;109;1;58;57;1;87;34;17;16;7;5;5;43;88;49;22;25;9;8;10;7;3;4;2;2;20;3;0;0;0;25;100;22;0;22;0;8763;25;66;9;100;232;37;28;15;11;6;3;20;55;49;39;10;15;16;8;13;1;6;7;5;1;4;1;1;2;11;19;7;10;12;9;6;2;0;131;27;10;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000009;9;0;10001;;803;385;418;330;344;27;66;36;178;172;9;11;15;37;31;35;38;48;32;39;50;75;100;64;52;41;31;44;86;22;17;18;21;21;13;22;24;41;44;34;22;22;17;18;29;758;82;228;265;144;36;3;359;32;111;142;56;18;0;407;392;14;215;207;8;293;113;46;59;25;21;13;120;364;167;75;27;8;10;15;2;4;4;0;11;11;5;0;0;0;27;359;68;0;68;0;33191;58;263;38;359;803;121;104;77;43;13;1;6;177;168;161;7;48;86;27;13;4;15;46;23;22;20;14;4;4;28;82;47;42;53;45;15;6;0;441;139;22;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000010;10;0;20004;;41;19;22;16;19;1;3;2;7;10;1;0;1;2;1;1;5;1;1;1;6;5;4;1;2;5;4;0;2;1;1;1;1;1;1;1;1;2;3;1;0;2;2;0;1;38;3;7;18;4;6;0;17;1;3;8;2;3;0;19;16;3;11;11;0;18;5;6;4;1;1;1;7;15;7;3;3;2;2;1;0;2;0;0;3;0;0;0;0;0;3;17;15;0;15;0;2532;1;13;3;17;41;4;6;3;4;0;0;0;25;21;18;3;9;0;9;12;2;2;0;2;0;0;0;0;1;5;11;1;5;9;4;0;0;0;35;12;1;5;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000011;11;0;10001;;85;42;43;33;40;1;4;7;19;20;0;0;3;3;6;4;1;4;0;5;10;7;8;5;4;9;7;5;7;0;2;4;0;4;0;1;5;5;5;1;2;4;3;3;3;81;15;19;28;9;9;1;41;7;13;13;2;5;1;43;43;0;24;24;0;29;12;2;2;1;0;0;19;34;25;11;5;3;2;3;0;2;1;0;4;1;0;0;0;0;5;38;10;0;10;0;3596;4;25;9;38;85;8;18;7;5;0;0;0;25;25;24;1;8;4;12;14;2;1;2;4;1;0;0;0;0;11;11;2;9;7;7;1;0;0;53;14;7;3;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000012;12;0;20007;;80;46;34;39;32;2;3;4;25;16;2;1;2;7;7;2;3;6;1;9;9;6;9;3;7;6;3;0;2;3;5;1;3;2;1;6;4;3;6;3;2;4;2;0;1;70;7;28;25;7;3;0;41;3;14;19;3;2;0;45;45;0;27;27;0;19;10;3;5;3;1;1;22;30;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;10;0;10;0;2382;4;25;3;32;80;10;7;6;7;2;0;0;24;19;19;0;16;3;0;4;0;0;2;1;3;7;2;0;3;6;9;1;8;4;6;1;0;0;41;14;4;1;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000013;13;0;20005;;18;8;10;9;8;0;0;1;4;4;0;0;0;2;0;3;0;0;0;0;4;4;1;0;0;3;1;0;0;2;0;0;0;0;0;0;1;3;0;0;0;1;1;0;0;16;4;3;2;7;0;0;6;2;1;0;3;0;0;6;6;0;2;2;0;7;4;2;1;0;2;2;2;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;0;5;0;659;0;7;0;7;18;1;3;1;2;0;0;0;16;13;10;3;9;1;0;7;1;1;1;0;0;0;0;0;3;4;2;1;7;1;2;0;0;0;16;4;3;3;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000014;14;0;26602;;26;16;10;15;8;1;1;1;11;4;1;0;0;2;1;3;0;0;0;5;1;5;2;1;1;0;0;2;3;1;0;2;0;0;0;3;0;5;1;1;1;0;0;1;1;24;3;6;10;2;3;0;15;1;5;6;2;1;0;12;11;1;9;9;0;8;4;1;0;0;1;1;3;11;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;0;10;0;976;3;9;1;13;26;6;3;2;2;0;0;0;9;9;8;1;2;2;4;5;0;1;0;2;0;0;0;0;0;3;5;0;2;2;2;2;0;0;26;6;0;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000015;15;0;20006;;63;35;28;33;23;1;3;3;19;12;1;2;1;6;1;0;1;7;3;5;5;6;3;5;8;8;0;2;3;3;0;0;1;2;3;3;3;3;2;2;5;5;0;1;2;56;8;20;19;7;2;0;32;3;11;12;5;1;0;35;34;1;20;19;1;21;12;3;4;2;1;1;11;27;13;9;5;2;4;1;0;1;1;0;0;5;0;0;0;0;5;34;32;0;32;0;2936;5;26;3;34;63;20;5;4;4;1;0;0;38;37;29;8;6;2;21;23;0;2;1;2;1;0;0;0;0;7;18;4;8;7;8;6;0;0;86;23;3;3;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000016;16;0;20008;;31;15;16;17;10;2;1;1;8;5;1;0;1;1;2;0;1;1;3;1;2;0;4;2;1;4;3;3;3;0;0;0;1;1;1;0;2;0;1;2;1;1;1;2;2;30;3;6;10;8;3;0;15;2;4;5;4;0;0;11;11;0;6;6;0;17;9;4;1;1;3;3;6;6;9;5;3;0;3;0;0;0;0;0;0;1;2;0;0;0;3;14;50;0;50;0;1193;6;8;0;14;31;4;6;2;1;1;0;0;27;24;20;4;18;2;0;13;0;0;3;0;3;1;0;0;0;5;13;2;3;4;8;4;1;0;75;12;4;3;1
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000017;17;0;20001;;33;13;20;23;4;2;2;2;9;2;0;1;1;2;3;0;0;0;0;6;3;4;0;2;5;5;1;0;2;1;0;0;0;0;0;4;1;3;0;1;2;1;0;0;0;30;5;5;8;7;5;0;12;2;3;5;1;1;0;12;12;0;8;8;0;16;4;1;0;0;10;4;5;9;5;0;4;1;2;2;0;0;1;0;4;0;0;0;0;0;4;11;12;0;12;0;1043;2;9;0;11;22;5;3;1;2;0;0;0;22;18;14;4;13;1;0;8;0;0;0;2;2;2;0;0;0;9;5;0;6;5;1;2;0;0;30;8;4;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000025;25;0;20112;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;8;2;0;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000026;26;0;40001;;13;5;8;7;5;0;0;1;1;3;0;0;1;2;1;0;0;0;2;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;0;0;11;2;5;3;0;1;0;5;1;2;2;0;0;0;10;9;1;5;5;0;0;0;0;0;0;0;0;1;5;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;5;12;0;12;0;525;0;3;2;5;13;1;2;0;2;0;0;0;11;10;10;0;10;0;0;1;0;0;0;1;4;3;1;0;1;7;2;0;7;1;2;0;0;0;17;6;4;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000027;27;0;40001;;2;1;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;8;0;119;0;1;0;1;2;0;1;0;0;0;0;0;17;10;6;4;5;1;0;2;0;1;0;0;1;2;0;0;1;3;2;0;3;2;0;1;0;0;13;2;2;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000028;28;0;40001;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;2;0;0;10;1;1;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000029;29;0;26710;;13;11;2;5;2;2;2;2;4;1;2;2;2;0;1;0;0;0;0;1;1;3;3;0;0;1;0;1;2;0;1;0;0;0;0;1;1;2;3;0;0;1;0;0;2;13;1;7;2;2;1;0;11;1;7;1;1;1;0;7;7;0;6;6;0;5;4;1;0;0;2;2;3;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;3;0;709;1;9;0;10;13;8;1;1;0;0;0;0;4;4;4;0;3;1;0;0;0;0;0;0;3;1;0;0;1;2;1;0;1;0;2;1;0;0;13;4;0;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000030;30;0;40001;;3;3;0;1;2;0;0;0;1;2;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;3;0;2;1;0;0;0;3;0;2;1;0;0;0;3;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;0;12;0;208;0;2;0;2;3;1;1;0;0;0;0;0;5;5;5;0;4;1;0;0;0;0;0;0;5;0;0;0;1;0;4;0;1;1;1;2;0;0;16;5;0;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000032;32;0;40001;;34;20;14;20;12;1;1;0;13;7;0;0;0;0;0;1;3;4;5;1;0;2;4;2;4;4;2;1;1;0;0;1;2;3;4;1;0;1;2;1;1;2;1;1;0;34;4;11;12;7;0;0;20;3;5;8;4;0;0;21;19;0;14;12;0;12;5;3;3;1;2;2;11;7;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;11;0;11;0;1364;0;12;0;12;34;4;1;2;3;2;0;0;18;14;13;1;8;2;3;2;0;1;1;5;2;1;1;0;0;6;6;1;5;5;2;1;0;0;26;7;5;1;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000037;37;0;40001;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000041;41;0;40002;;6;2;4;2;4;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;6;2;0;3;1;0;0;2;0;0;2;0;0;0;3;3;0;1;1;0;3;1;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;199;1;1;0;2;6;0;1;0;1;0;0;0;3;3;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3;1;0;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000043;43;0;40001;;6;2;4;5;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;6;1;2;2;1;0;0;2;0;1;1;0;0;0;3;3;0;1;1;0;3;1;0;0;0;2;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;258;0;3;0;3;6;1;1;1;0;0;0;0;2;2;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;7;0;2;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000044;44;0;26709;;14;9;5;9;4;0;0;1;6;2;0;0;1;0;2;1;0;2;0;1;1;1;2;1;1;0;0;1;1;0;2;1;0;1;0;1;0;0;2;0;1;0;0;0;1;14;1;7;1;3;2;0;9;0;5;0;2;2;0;9;8;1;5;4;1;2;1;0;0;0;0;0;2;6;2;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;5;4;0;4;0;521;0;5;0;5;14;1;1;1;2;0;0;0;5;5;4;1;4;0;0;4;0;0;0;0;0;0;0;0;1;2;1;0;3;0;0;1;0;0;8;1;0;3;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70660000045;45;0;20111;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;4;1;4;0;0;0;0;0;3;0;1;0;0;0;1;3;0;0;1;1;0;2;0;0;14;4;0;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;66;Sarre;7066;70668888888;8888888;0;10002;;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;;null;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;67;Torgnon;7067;70670000001;1;0;10001;;91;44;47;38;38;2;10;3;19;19;1;2;3;2;2;2;3;6;14;3;4;5;7;4;12;3;4;6;14;1;1;0;2;3;5;3;4;2;2;1;6;2;2;3;7;88;10;21;32;23;1;1;42;5;13;12;12;0;0;47;46;1;22;22;0;38;20;3;5;3;3;2;26;18;27;15;6;1;3;2;1;0;1;0;1;3;0;2;0;0;6;46;310;0;310;0;3059;4;32;11;47;88;24;9;10;4;0;0;0;136;132;112;20;1;34;77;9;0;10;20;24;26;12;5;6;3;26;51;32;34;31;24;15;7;1;362;55;42;15;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;67;Torgnon;7067;70670000002;2;0;10001;;44;22;22;14;24;1;5;0;9;12;0;1;0;3;2;2;0;2;4;2;4;2;2;2;3;6;1;2;7;2;1;1;0;2;3;0;2;0;2;1;0;4;1;0;3;41;10;10;12;7;2;0;20;5;7;4;3;1;0;23;23;0;11;11;0;14;7;2;1;1;0;0;14;9;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;312;0;312;0;1558;1;12;7;20;44;7;8;1;2;2;0;0;88;88;71;17;0;53;18;3;0;1;9;35;15;3;5;0;2;10;39;20;17;16;12;17;4;5;333;46;24;1;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;67;Torgnon;7067;70670000003;3;0;10001;;41;20;21;22;15;0;2;2;11;8;0;0;1;5;1;2;1;0;2;3;8;4;0;3;2;2;2;1;5;3;1;0;1;0;0;2;2;4;0;2;0;1;1;0;3;36;4;14;5;12;1;0;17;1;8;3;4;1;0;20;17;3;10;8;2;13;6;1;1;1;3;1;5;13;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;225;0;225;0;1583;0;17;3;20;41;7;8;3;1;1;0;0;69;68;62;6;0;32;30;0;0;1;4;25;19;3;5;5;0;17;33;12;21;17;6;9;6;3;252;18;41;3;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;67;Torgnon;7067;70670000004;4;0;20009;;37;20;17;17;16;1;2;1;10;8;0;1;1;0;1;2;3;0;0;0;3;6;3;2;1;1;5;7;3;0;1;2;1;0;0;0;1;3;1;2;1;0;3;4;1;37;0;7;18;9;3;0;20;0;4;10;4;2;0;16;16;0;9;9;0;18;8;2;3;1;1;1;9;8;12;6;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;18;82;0;82;0;1368;0;12;7;19;37;6;9;3;1;0;0;0;45;43;40;3;1;9;30;5;0;0;7;5;6;9;7;1;2;11;15;12;14;12;11;1;2;0;100;20;17;3;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;67;Torgnon;7067;70670000005;5;0;20009;;28;18;10;13;12;0;2;1;10;6;0;1;1;1;1;1;1;1;1;5;0;1;0;3;4;2;1;4;2;0;1;1;1;0;0;4;0;0;0;2;3;2;0;3;1;26;2;13;4;6;1;0;17;0;10;3;3;1;0;11;11;0;7;7;0;14;9;0;1;0;2;1;5;8;11;8;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;17;75;0;75;0;1178;0;12;5;17;28;10;5;1;0;1;0;0;43;41;37;4;0;7;30;2;1;2;2;9;6;11;1;3;3;8;16;10;16;11;4;5;1;0;93;15;15;7;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;67;Torgnon;7067;70670000006;6;0;20006;;29;12;17;16;11;1;1;0;6;5;1;0;0;2;0;2;0;1;6;1;4;1;2;4;1;0;2;0;3;1;0;0;0;1;3;0;1;1;0;2;1;0;1;0;1;27;5;12;6;4;0;0;11;1;7;2;1;0;0;18;15;3;9;7;2;7;2;0;2;1;2;0;10;4;3;1;2;1;1;1;0;1;0;0;0;2;0;0;0;0;2;11;45;0;45;0;1003;2;7;2;11;29;4;2;1;2;2;0;0;27;26;22;4;0;3;19;2;0;0;1;4;8;6;1;0;3;5;8;6;7;7;6;1;1;0;56;13;6;3;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;67;Torgnon;7067;70670000007;7;0;20002;;42;21;21;21;18;2;1;0;10;9;2;0;0;4;6;1;1;2;1;3;3;3;7;2;3;0;1;1;4;2;2;0;1;0;0;1;2;2;5;0;2;0;1;1;2;37;7;13;7;5;5;0;18;2;7;6;2;1;0;19;19;0;10;10;0;12;7;1;3;1;2;2;9;12;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;106;0;106;0;1326;0;15;2;17;42;6;4;1;5;1;0;0;72;68;62;6;0;4;58;4;1;0;10;12;12;10;5;8;4;17;32;9;27;23;8;4;0;0;125;25;26;11;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;67;Torgnon;7067;70670000008;8;0;20004;;28;18;10;12;14;0;1;1;10;7;0;0;1;0;0;1;3;3;1;1;0;2;5;3;1;2;2;0;4;0;0;1;2;3;1;1;0;0;2;3;1;1;2;0;1;28;1;12;8;7;0;0;18;0;11;3;4;0;0;16;15;1;12;12;0;11;5;0;2;1;3;2;8;8;6;2;7;5;2;5;0;2;3;0;5;2;0;0;0;0;7;13;37;0;37;0;937;2;10;1;13;28;5;4;1;3;0;0;0;42;39;31;8;0;5;26;2;0;4;2;5;10;1;6;1;1;14;14;2;16;12;3;0;0;0;49;8;18;5;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;67;Torgnon;7067;70670000009;9;0;20003;;22;12;10;12;8;2;0;0;7;4;1;0;0;3;1;2;3;1;0;0;2;1;1;1;1;1;1;1;3;2;1;0;2;0;0;0;1;0;1;0;1;1;0;1;2;19;0;5;8;5;1;0;10;0;3;3;3;1;0;8;8;0;4;4;0;8;5;1;1;1;0;0;6;5;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;95;0;95;0;514;0;6;1;7;22;0;4;0;1;2;0;0;41;34;34;0;0;9;25;1;0;1;2;10;10;1;8;1;1;7;18;8;9;6;11;6;2;0;117;24;7;3;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;67;Torgnon;7067;70670000010;10;0;20008;;13;7;6;7;6;0;0;0;4;3;0;0;0;1;2;0;2;0;0;1;0;1;2;2;1;0;0;1;0;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;0;12;0;4;5;1;2;0;6;0;2;3;0;1;0;7;7;0;4;4;0;3;1;1;1;1;0;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;150;0;150;0;438;0;3;1;4;13;1;0;2;0;0;1;6;44;41;35;6;0;12;23;2;0;0;4;11;7;4;3;4;5;6;16;8;9;11;3;5;7;0;159;11;21;3;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;67;Torgnon;7067;70670000011;11;0;20105;;7;3;4;2;1;0;4;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;4;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;7;0;1;2;3;1;0;3;0;0;2;1;0;0;1;1;0;1;1;0;6;2;0;0;0;0;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;36;0;36;0;524;1;5;1;7;7;7;0;0;0;0;0;0;55;32;24;8;0;1;23;2;1;3;0;2;8;1;2;5;3;4;16;1;16;2;5;1;0;0;42;10;7;7;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;67;Torgnon;7067;70670000012;12;0;20007;;15;7;8;6;7;0;1;1;3;3;0;0;1;0;0;0;2;1;1;0;0;2;1;1;1;1;3;0;2;0;0;0;1;0;1;0;0;1;0;1;0;1;1;0;1;15;2;2;7;4;0;0;7;1;1;3;2;0;0;8;8;0;4;4;0;7;3;0;0;0;1;0;4;4;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;106;0;106;0;502;0;7;0;7;15;1;5;0;1;0;0;0;49;44;37;7;0;5;32;3;0;4;1;1;12;7;4;5;2;10;19;6;14;10;7;3;2;1;112;25;8;4;0
